customer_id,product_id,product_name,product_type,category,primary_segment,customer_persona,retention_risk,cross_sell_opportunity,genai_targeting_priority,recommendation_rank,recommendation_priority,recommendation_score,business_priority_score,recommendation_confidence,score_gap_to_next,recommendation_reason,income_score,balance_score,spending_score,transaction_score,digital_score,segment_fit_score,historical_response_score,cross_sell_score
C000321,P007,Term Insurance,Insurance,Protection,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.2282432276799951,0.2282432276799951,Low,0.0311425445269371,customer profile indicates potential protection needs,0.0237199915020182,0.0787098924060382,0.0077866772825267,0.131578947368421,0.294,0.45,0.0,0.3
C000321,P006,Mutual Fund Plan,Investment,Wealth,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.1971006831530579,0.1971006831530579,Low,0.0030091654437557,financial capacity indicates potential for investment products,0.0237199915020182,0.0787098924060382,0.0077866772825267,0.131578947368421,0.294,0.45,0.0,0.3
C000321,P008,Premium Banking,Banking,Premium,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.1940915177093022,0.1940915177093022,Low,0.0,customer profile supports premium banking services,0.0237199915020182,0.0787098924060382,0.0077866772825267,0.131578947368421,0.294,0.45,0.0,0.3
C000322,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.4212587212657134,0.4212587212657134,Low,0.0012319838093321,customer profile supports premium banking services,0.1062672615253877,0.1450661970251769,0.1435066166898888,0.5263157894736842,0.494,0.7,0.5,0.65
C000322,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.4200267374563812,0.4200267374563812,Low,0.0056766628809573,financial capacity indicates potential for investment products,0.1062672615253877,0.1450661970251769,0.1435066166898888,0.5263157894736842,0.494,0.7,0.5,0.65
C000322,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.4143500745754239,0.4143500745754239,Low,0.0,customer profile indicates potential protection needs,0.1062672615253877,0.1450661970251769,0.1435066166898888,0.5263157894736842,0.494,0.7,0.5,0.65
C000323,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4,1,Primary Recommendation,0.2974401886973841,0.2974401886973841,Low,0.0168445200156417,customer profile supports premium banking services,0.1020395156150414,0.1224135865364161,0.0611907144866306,0.3421052631578947,0.363,0.7,0.0,0.3
C000323,P004,Personal Loan,Loan,Lending,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4,2,Secondary Recommendation,0.2805956686817423,0.2805956686817423,Low,0.0079150423399315,financial capacity and transaction activity support borrowing needs,0.1020395156150414,0.1224135865364161,0.0611907144866306,0.3421052631578947,0.363,0.7,0.0,0.3
C000323,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4,3,Alternative Recommendation,0.2726806263418108,0.2726806263418108,Low,0.0,customer profile indicates potential protection needs,0.1020395156150414,0.1224135865364161,0.0611907144866306,0.3421052631578947,0.363,0.7,0.0,0.3
C000324,P004,Personal Loan,Loan,Lending,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.6200454157557918,0.6200454157557918,Medium,0.0257006868111988,financial capacity and transaction activity support borrowing needs; strong segment fit,0.3444497556830252,0.1672612284147538,0.3512789027536755,0.6842105263157895,0.51,1.0,0.1666666666666666,0.65
C000324,P005,Home Loan,Loan,Lending,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.5943447289445929,0.5943447289445929,Medium,0.0104638342596937,financial capacity supports a potential home financing need; strong segment fit,0.3444497556830252,0.1672612284147538,0.3512789027536755,0.6842105263157895,0.51,1.0,0.1666666666666666,0.65
C000324,P008,Premium Banking,Banking,Premium,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.5838808946848991,0.5838808946848991,Medium,0.0,customer profile supports premium banking services; strong segment fit,0.3444497556830252,0.1672612284147538,0.3512789027536755,0.6842105263157895,0.51,1.0,0.1666666666666666,0.65
C000325,P003,Rewards Credit Card,Credit Card,Cards,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.6394439919957248,0.6394439919957248,Medium,0.0641524445096457,spending and transaction patterns support a rewards credit card; high transaction activity; strong digital affinity,0.176383577650308,0.0878398179743357,0.153281431496397,0.7236842105263158,0.854,1.0,0.1666666666666666,0.65
C000325,P004,Personal Loan,Loan,Lending,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.575291547486079,0.575291547486079,Medium,0.0032016690581179,financial capacity and transaction activity support borrowing needs; high transaction activity; strong digital affinity,0.176383577650308,0.0878398179743357,0.153281431496397,0.7236842105263158,0.854,1.0,0.1666666666666666,0.65
C000325,P008,Premium Banking,Banking,Premium,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.5720898784279611,0.5720898784279611,Medium,0.0,customer profile supports premium banking services; high transaction activity; strong digital affinity,0.176383577650308,0.0878398179743357,0.153281431496397,0.7236842105263158,0.854,1.0,0.1666666666666666,0.65
C000326,P008,Premium Banking,Banking,Premium,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.5770202748479517,0.5770202748479517,Medium,0.0027318132655691,customer profile supports premium banking services; strong segment fit,0.2053245166772891,0.1981397837781572,0.0935546029939342,0.6447368421052632,0.668,1.0,0.2,0.65
C000326,P004,Personal Loan,Loan,Lending,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.5742884615823826,0.5742884615823826,Medium,0.0178237565225916,financial capacity and transaction activity support borrowing needs; strong segment fit,0.2053245166772891,0.1981397837781572,0.0935546029939342,0.6447368421052632,0.668,1.0,0.2,0.65
C000326,P005,Home Loan,Loan,Lending,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.556464705059791,0.556464705059791,Medium,0.0,financial capacity supports a potential home financing need; strong segment fit,0.2053245166772891,0.1981397837781572,0.0935546029939342,0.6447368421052632,0.668,1.0,0.2,0.65
C000327,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4210645552183597,0.4210645552183597,Low,0.0121472727482632,customer profile supports premium banking services,0.1332536647546207,0.0998214044325093,0.1109651741851439,0.4736842105263157,0.656,0.7,0.2,0.65
C000327,P004,Personal Loan,Loan,Lending,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.4089172824700964,0.4089172824700964,Low,0.00986724458031,financial capacity and transaction activity support borrowing needs,0.1332536647546207,0.0998214044325093,0.1109651741851439,0.4736842105263157,0.656,0.7,0.2,0.65
C000327,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3990500378897864,0.3990500378897864,Low,0.0,customer profile indicates potential protection needs,0.1332536647546207,0.0998214044325093,0.1109651741851439,0.4736842105263157,0.656,0.7,0.2,0.65
C000328,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4027206747102803,0.4027206747102803,Low,0.001270496921306,customer profile supports premium banking services,0.1138278096452092,0.0854404967283094,0.0810776966947856,0.4605263157894737,0.608,0.7,0.125,0.65
C000328,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.4014501777889742,0.4014501777889742,Low,6.373751917237991e-05,financial capacity indicates potential for investment products,0.1138278096452092,0.0854404967283094,0.0810776966947856,0.4605263157894737,0.608,0.7,0.125,0.65
C000328,P004,Personal Loan,Loan,Lending,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.4013864402698018,0.4013864402698018,Low,0.0,financial capacity and transaction activity support borrowing needs,0.1138278096452092,0.0854404967283094,0.0810776966947856,0.4605263157894737,0.608,0.7,0.125,0.65
C000329,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4286068102932798,0.4286068102932798,Low,0.0327441892887512,spending and transaction patterns support a rewards credit card,0.0525015933715742,0.0310102403408021,0.0354477210944428,0.3552631578947368,0.609,0.7,0.45,0.65
C000329,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3958626210045285,0.3958626210045285,Low,0.0025346713689251,customer profile supports premium banking services,0.0525015933715742,0.0310102403408021,0.0354477210944428,0.3552631578947368,0.609,0.7,0.45,0.65
C000329,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3933279496356034,0.3933279496356034,Low,0.0,financial capacity indicates potential for investment products,0.0525015933715742,0.0310102403408021,0.0354477210944428,0.3552631578947368,0.609,0.7,0.45,0.65
C000330,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.4868916586450388,0.4868916586450388,Low,0.0362561018636969,spending and transaction patterns support a rewards credit card; strong digital affinity,0.1932653494794986,0.0963078256854168,0.0992779159272477,0.2763157894736842,1.0,0.7,0.1,0.65
C000330,P008,Premium Banking,Banking,Premium,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.4506355567813418,0.4506355567813418,Low,0.004115953363701,customer profile supports premium banking services; strong digital affinity,0.1932653494794986,0.0963078256854168,0.0992779159272477,0.2763157894736842,1.0,0.7,0.1,0.65
C000330,P007,Term Insurance,Insurance,Protection,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.4465196034176407,0.4465196034176407,Low,0.0,customer profile indicates potential protection needs; strong digital affinity,0.1932653494794986,0.0963078256854168,0.0992779159272477,0.2763157894736842,1.0,0.7,0.1,0.65
C000331,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4077187858050647,0.4077187858050647,Low,0.0177528611180228,spending and transaction patterns support a rewards credit card,0.0628903760356915,0.0323791353711088,0.0336352685784559,0.2894736842105263,0.635,0.7,0.4666666666666667,0.65
C000331,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3899659246870419,0.3899659246870419,Low,0.0109126895136069,customer profile indicates potential protection needs,0.0628903760356915,0.0323791353711088,0.0336352685784559,0.2894736842105263,0.635,0.7,0.4666666666666667,0.65
C000331,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.379053235173435,0.379053235173435,Low,0.0,customer profile supports premium banking services,0.0628903760356915,0.0323791353711088,0.0336352685784559,0.2894736842105263,0.635,0.7,0.4666666666666667,0.65
C000332,P007,Term Insurance,Insurance,Protection,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,1,Primary Recommendation,0.2521185930675028,0.2521185930675028,Low,0.0036455199404163,customer profile indicates potential protection needs,0.1493414064159762,0.0654561661927288,0.0863206793402841,0.1184210526315789,0.48,0.45,0.0,0.3
C000332,P003,Rewards Credit Card,Credit Card,Cards,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,2,Secondary Recommendation,0.2484730731270864,0.2484730731270864,Low,0.0032810595983429,spending and transaction patterns support a rewards credit card,0.1493414064159762,0.0654561661927288,0.0863206793402841,0.1184210526315789,0.48,0.45,0.0,0.3
C000332,P008,Premium Banking,Banking,Premium,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,3,Alternative Recommendation,0.2451920135287434,0.2451920135287434,Low,0.0,customer profile supports premium banking services,0.1493414064159762,0.0654561661927288,0.0863206793402841,0.1184210526315789,0.48,0.45,0.0,0.3
C000333,P008,Premium Banking,Banking,Premium,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.5754652181605152,0.5754652181605152,Medium,0.0451863331120679,customer profile supports premium banking services; strong digital affinity; strong segment fit,0.1577198852772466,0.2759037798478672,0.0547151333009998,0.4342105263157895,0.82,1.0,0.0,0.65
C000333,P004,Personal Loan,Loan,Lending,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.5302788850484472,0.5302788850484472,Low,0.0119662052253649,financial capacity and transaction activity support borrowing needs; strong digital affinity; strong segment fit,0.1577198852772466,0.2759037798478672,0.0547151333009998,0.4342105263157895,0.82,1.0,0.0,0.65
C000333,P007,Term Insurance,Insurance,Protection,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.5183126798230823,0.5183126798230823,Low,0.0,customer profile indicates potential protection needs; strong digital affinity; strong segment fit,0.1577198852772466,0.2759037798478672,0.0547151333009998,0.4342105263157895,0.82,1.0,0.0,0.65
C000334,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4356474565836813,0.4356474565836813,Low,0.0304049594225395,spending and transaction patterns support a rewards credit card; positive response to previous recommendations,0.0400228383258976,0.0978531157119738,0.0313401495378456,0.3421052631578947,0.628,0.7,0.625,0.65
C000334,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.4052424971611418,0.4052424971611418,Low,0.000650972763255,customer profile supports premium banking services; positive response to previous recommendations,0.0400228383258976,0.0978531157119738,0.0313401495378456,0.3421052631578947,0.628,0.7,0.625,0.65
C000334,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.4045915243978867,0.4045915243978867,Low,0.0,customer profile indicates potential protection needs; positive response to previous recommendations,0.0400228383258976,0.0978531157119738,0.0313401495378456,0.3421052631578947,0.628,0.7,0.625,0.65
C000335,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,1,Primary Recommendation,0.3107322720548993,0.3107322720548993,Low,0.0039641964962409,customer profile supports premium banking services,0.0800456766517952,0.46001160364708,0.0543759117164144,0.1710526315789473,0.202,0.7,0.25,0.3
C000335,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,2,Secondary Recommendation,0.3067680755586584,0.3067680755586584,Low,0.0208749583293475,financial capacity indicates potential for investment products,0.0800456766517952,0.46001160364708,0.0543759117164144,0.1710526315789473,0.202,0.7,0.25,0.3
C000335,P005,Home Loan,Loan,Lending,Core Active,Core Relationship Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,3,Alternative Recommendation,0.2858931172293109,0.2858931172293109,Low,0.0,financial capacity supports a potential home financing need,0.0800456766517952,0.46001160364708,0.0543759117164144,0.1710526315789473,0.202,0.7,0.25,0.3
C000336,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4461033455527489,0.4461033455527489,Low,0.0264431569577361,spending and transaction patterns support a rewards credit card; strong digital affinity,0.0870671340556617,0.1006195481284141,0.0677630158761308,0.4210526315789473,0.855,0.7,0.1666666666666666,0.65
C000336,P008,Premium Banking,Banking,Premium,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.4196601885950128,0.4196601885950128,Low,0.0149431959338602,customer profile supports premium banking services; strong digital affinity,0.0870671340556617,0.1006195481284141,0.0677630158761308,0.4210526315789473,0.855,0.7,0.1666666666666666,0.65
C000336,P004,Personal Loan,Loan,Lending,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.4047169926611525,0.4047169926611525,Low,0.0,financial capacity and transaction activity support borrowing needs; strong digital affinity,0.0870671340556617,0.1006195481284141,0.0677630158761308,0.4210526315789473,0.855,0.7,0.1666666666666666,0.65
C000337,P004,Personal Loan,Loan,Lending,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.392902203951097,0.392902203951097,Low,0.0013212885059583,financial capacity and transaction activity support borrowing needs,0.1672774591034629,0.1343088966300871,0.1828600584806798,0.5263157894736842,0.214,0.7,0.0,0.65
C000337,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.3915809154451387,0.3915809154451387,Low,0.0090447462642498,customer profile indicates potential protection needs,0.1672774591034629,0.1343088966300871,0.1828600584806798,0.5263157894736842,0.214,0.7,0.0,0.65
C000337,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.3825361691808888,0.3825361691808888,Low,0.0,spending and transaction patterns support a rewards credit card,0.1672774591034629,0.1343088966300871,0.1828600584806798,0.5263157894736842,0.214,0.7,0.0,0.65
C000338,P008,Premium Banking,Banking,Premium,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.6369404789811708,0.6369404789811708,Medium,0.0073589483884781,customer profile supports premium banking services; strong digital affinity; strong segment fit,0.320387189292543,0.1166994365489733,0.2374812750619803,0.631578947368421,0.708,1.0,0.2,0.65
C000338,P006,Mutual Fund Plan,Investment,Wealth,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.6295815305926926,0.6295815305926926,Medium,0.0202929334062696,financial capacity indicates potential for investment products; strong digital affinity; strong segment fit,0.320387189292543,0.1166994365489733,0.2374812750619803,0.631578947368421,0.708,1.0,0.2,0.65
C000338,P005,Home Loan,Loan,Lending,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.6092885971864229,0.6092885971864229,Medium,0.0,financial capacity supports a potential home financing need; strong digital affinity; strong segment fit,0.320387189292543,0.1166994365489733,0.2374812750619803,0.631578947368421,0.708,1.0,0.2,0.65
C000339,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.5387331847022951,0.5387331847022951,Low,0.0474868076000223,spending and transaction patterns support a rewards credit card; strong digital affinity,0.212728383258976,0.0938987241227667,0.2107668744048436,0.4210526315789473,0.787,0.7,0.5833333333333333,0.65
C000339,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,2,Secondary Recommendation,0.4912463771022728,0.4912463771022728,Low,0.0076874067814575,customer profile supports premium banking services; strong digital affinity,0.212728383258976,0.0938987241227667,0.2107668744048436,0.4210526315789473,0.787,0.7,0.5833333333333333,0.65
C000339,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,3,Alternative Recommendation,0.4835589703208153,0.4835589703208153,Low,0.0,financial capacity indicates potential for investment products; strong digital affinity,0.212728383258976,0.0938987241227667,0.2107668744048436,0.4210526315789473,0.787,0.7,0.5833333333333333,0.65
C000340,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.3098611714234006,0.3098611714234006,Low,0.0010817730726672,customer profile supports premium banking services,0.0480003186743148,0.2115824796805189,0.0,0.0921052631578947,0.469,0.7,0.0,0.65
C000340,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3087793983507333,0.3087793983507333,Low,0.0010698733399072,financial capacity indicates potential for investment products,0.0480003186743148,0.2115824796805189,0.0,0.0921052631578947,0.469,0.7,0.0,0.65
C000340,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3077095250108261,0.3077095250108261,Low,0.0,customer profile indicates potential protection needs,0.0480003186743148,0.2115824796805189,0.0,0.0921052631578947,0.469,0.7,0.0,0.65
C000341,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.3992435000912424,0.3992435000912424,Low,0.0018482531020969,customer profile supports premium banking services,0.1334156575313363,0.1081964991356645,0.1595051663540782,0.3552631578947368,0.581,0.7,0.25,0.65
C000341,P007,Term Insurance,Insurance,Protection,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3973952469891454,0.3973952469891454,Low,0.0022577061421332,customer profile indicates potential protection needs,0.1334156575313363,0.1081964991356645,0.1595051663540782,0.3552631578947368,0.581,0.7,0.25,0.65
C000341,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3951375408470122,0.3951375408470122,Low,0.0,financial capacity indicates potential for investment products,0.1334156575313363,0.1081964991356645,0.1595051663540782,0.3552631578947368,0.581,0.7,0.25,0.65
C000342,P008,Premium Banking,Banking,Premium,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 2,1,Primary Recommendation,0.7502674282772072,0.7502674282772072,High,0.0,customer profile supports premium banking services; strong income profile; high spending activity,0.7072976418100702,0.2135738220045248,0.7332578261596846,0.5263157894736842,0.62,1.0,0.6666666666666666,0.65
C000343,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.3852938101167823,0.3852938101167823,Low,0.0060235852934106,customer profile supports premium banking services,0.1574782239218185,0.1497579546284126,0.0609711082266374,0.4605263157894737,0.523,0.7,0.1,0.65
C000343,P006,Mutual Fund Plan,Investment,Wealth,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3792702248233716,0.3792702248233716,Low,0.0209482937400459,financial capacity indicates potential for investment products,0.1574782239218185,0.1497579546284126,0.0609711082266374,0.4605263157894737,0.523,0.7,0.1,0.65
C000343,P005,Home Loan,Loan,Lending,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3583219310833257,0.3583219310833257,Low,0.0,financial capacity supports a potential home financing need,0.1574782239218185,0.1497579546284126,0.0609711082266374,0.4605263157894737,0.523,0.7,0.1,0.65
C000344,P003,Rewards Credit Card,Credit Card,Cards,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.392005701203284,0.392005701203284,Low,0.0316812233682375,spending and transaction patterns support a rewards credit card; strong digital affinity,0.0564611217335882,0.0351169254317223,0.0158878120394693,0.4605263157894737,0.708,0.7,0.2,0.3
C000344,P004,Personal Loan,Loan,Lending,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3603244778350464,0.3603244778350464,Low,0.0036586886164619,financial capacity and transaction activity support borrowing needs; strong digital affinity,0.0564611217335882,0.0351169254317223,0.0158878120394693,0.4605263157894737,0.708,0.7,0.2,0.3
C000344,P008,Premium Banking,Banking,Premium,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3566657892185845,0.3566657892185845,Low,0.0,customer profile supports premium banking services; strong digital affinity,0.0564611217335882,0.0351169254317223,0.0158878120394693,0.4605263157894737,0.708,0.7,0.2,0.3
C000345,P007,Term Insurance,Insurance,Protection,Premium High-Value,Premium Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.4708693316905122,0.4708693316905122,Low,0.0019827897094075,customer profile indicates potential protection needs; strong segment fit,0.197259400892288,0.1728408990486197,0.2511230290338166,0.4473684210526316,0.286,1.0,0.25,0.3
C000345,P005,Home Loan,Loan,Lending,Premium High-Value,Premium Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.4688865419811047,0.4688865419811047,Low,0.0020613923861501,financial capacity supports a potential home financing need; strong segment fit,0.197259400892288,0.1728408990486197,0.2511230290338166,0.4473684210526316,0.286,1.0,0.25,0.3
C000345,P008,Premium Banking,Banking,Premium,Premium High-Value,Premium Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.4668251495949546,0.4668251495949546,Low,0.0,customer profile supports premium banking services; strong segment fit,0.197259400892288,0.1728408990486197,0.2511230290338166,0.4473684210526316,0.286,1.0,0.25,0.3
C000346,P008,Premium Banking,Banking,Premium,Core Active,Core Digital Customer,High Risk,Low Cross-Sell Opportunity,Priority 3,1,Primary Recommendation,0.3778034596947525,0.3778034596947525,Low,0.0194098934375198,customer profile supports premium banking services; strong digital affinity,0.0465317612067134,0.0477880242118723,0.0064881968643964,0.3684210526315789,0.899,0.7,0.25,0.3
C000346,P004,Personal Loan,Loan,Lending,Core Active,Core Digital Customer,High Risk,Low Cross-Sell Opportunity,Priority 3,2,Secondary Recommendation,0.3583935662572326,0.3583935662572326,Low,0.0156748263127756,financial capacity and transaction activity support borrowing needs; strong digital affinity,0.0465317612067134,0.0477880242118723,0.0064881968643964,0.3684210526315789,0.899,0.7,0.25,0.3
C000346,P005,Home Loan,Loan,Lending,Core Active,Core Digital Customer,High Risk,Low Cross-Sell Opportunity,Priority 3,3,Alternative Recommendation,0.3427187399444569,0.3427187399444569,Low,0.0,financial capacity supports a potential home financing need; strong digital affinity,0.0465317612067134,0.0477880242118723,0.0064881968643964,0.3684210526315789,0.899,0.7,0.25,0.3
