customer_id,primary_segment,customer_persona,retention_risk,cross_sell_opportunity,genai_targeting_priority,product_id,product_name,recommendation_score,recommendation_confidence,recommendation_reason,campaign_objective,marketing_angle,campaign_priority,recommendation_strength,campaign_context_ready,subject,headline,campaign_body,cta,generation_source,variant_a_subject,variant_a_headline,variant_a_body,variant_a_cta,variant_b_subject,variant_b_headline,variant_b_body,variant_b_cta,variant_a_strategy,variant_b_strategy,test_group,variant_a,variant_b,variant_a_score,variant_b_score,winning_variant,winning_strategy,score_difference,ab_confidence,recommendation_count,evaluation_type,analytics_note
C000273,Core Active,Core Relationship Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,P003,Rewards Credit Card,0.2896173056282283,0.0,spending and transaction patterns support a rewards credit card,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 4,0.2896173056282283,True,Discover more value with Rewards Credit Card,Benefits designed around your banking needs,Explore Rewards Credit Card and discover an option designed to support your evolving financial needs.,Explore Rewards Credit Card,Fallback,Discover more value with Rewards Credit Card,More value for your banking journey,Explore Rewards Credit Card and discover an option that may complement your evolving financial needs.,Explore Rewards Credit Card,Keep exploring your options with Rewards Credit Card,Consider your next banking opportunity,Take a closer look at Rewards Credit Card and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,88.71951129553366,6.50118720358219,A,Benefit-Focused,82.21832409195147,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000274,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.7074869351779484,0.0,customer profile supports premium banking services; strong digital affinity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 2,0.7074869351779484,True,Discover Premium Banking,An option selected with your needs in mind,Explore Premium Banking and discover how it may complement your financial needs.,Explore Premium Banking,Fallback,Explore Premium Banking for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Premium Banking and see how it may complement your existing financial needs.",Explore Premium Banking,Have you explored Premium Banking?,Consider adding Premium Banking to your financial plans,Take the next step and learn more about Premium Banking. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,58.13872952918805,15.881319659760543,A,Benefit-Focused,42.257409869427505,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000275,Core Active,Core Relationship Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,P003,Rewards Credit Card,0.4121995471582335,0.0,spending and transaction patterns support a rewards credit card,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 4,0.4121995471582335,True,Discover more value with Rewards Credit Card,Benefits designed around your banking needs,Explore Rewards Credit Card and discover an option designed to support your evolving financial needs.,Explore Rewards Credit Card,Fallback,Discover more value with Rewards Credit Card,More value for your banking journey,Explore Rewards Credit Card and discover an option that may complement your evolving financial needs.,Explore Rewards Credit Card,Keep exploring your options with Rewards Credit Card,Consider your next banking opportunity,Take a closer look at Rewards Credit Card and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,91.7213287768699,9.252853228140413,A,Benefit-Focused,82.46847554872949,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000276,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.3810049737643074,0.0,customer profile supports premium banking services,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 3,0.3810049737643074,True,Discover Premium Banking,An option selected with your needs in mind,Explore Premium Banking and discover how it may complement your financial needs.,Explore Premium Banking,Fallback,Explore Premium Banking for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Premium Banking and see how it may complement your existing financial needs.",Explore Premium Banking,Have you explored Premium Banking?,Consider adding Premium Banking to your financial plans,Take the next step and learn more about Premium Banking. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,50.14377653371257,8.552612747241364,A,Benefit-Focused,41.591163786471206,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000277,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.6377088010983133,0.0,customer profile supports premium banking services; strong digital affinity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 2,0.6377088010983133,True,Discover Premium Banking,An option selected with your needs in mind,Explore Premium Banking and discover how it may complement your financial needs.,Explore Premium Banking,Fallback,Explore Premium Banking for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Premium Banking and see how it may complement your existing financial needs.",Explore Premium Banking,Have you explored Premium Banking?,Consider adding Premium Banking to your financial plans,Take the next step and learn more about Premium Banking. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,56.42998917592895,14.314974335939706,A,Benefit-Focused,42.11501483998924,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000278,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4646699104836558,0.0,spending and transaction patterns support a rewards credit card; strong digital affinity,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.4646699104836558,True,Discover Rewards Credit Card,An option selected with your needs in mind,Explore Rewards Credit Card and discover how it may complement your financial needs.,Explore Rewards Credit Card,Fallback,Explore Rewards Credit Card for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Rewards Credit Card and see how it may complement your existing financial needs.",Explore Rewards Credit Card,Have you explored Rewards Credit Card?,Consider adding Rewards Credit Card to your financial plans,Take the next step and learn more about Rewards Credit Card. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,52.19257957797372,10.430682204480753,A,Benefit-Focused,41.761897373492964,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000279,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.6555939567259647,0.0,spending and transaction patterns support a rewards credit card; high transaction activity; strong segment fit,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.6555939567259647,True,Discover Rewards Credit Card,An option selected with your needs in mind,Explore Rewards Credit Card and discover how it may complement your financial needs.,Explore Rewards Credit Card,Fallback,Explore Rewards Credit Card for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Rewards Credit Card and see how it may complement your existing financial needs.",Explore Rewards Credit Card,Have you explored Rewards Credit Card?,Consider adding Rewards Credit Card to your financial plans,Take the next step and learn more about Rewards Credit Card. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,56.86796430307134,14.71645153582023,A,Benefit-Focused,42.151512767251106,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000280,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 4,P003,Rewards Credit Card,0.3900483102740432,0.0,spending and transaction patterns support a rewards credit card; strong digital affinity,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 4,0.3900483102740432,True,Discover Rewards Credit Card,An option selected with your needs in mind,Explore Rewards Credit Card and discover how it may complement your financial needs.,Explore Rewards Credit Card,Fallback,Explore Rewards Credit Card for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Rewards Credit Card and see how it may complement your existing financial needs.",Explore Rewards Credit Card,Have you explored Rewards Credit Card?,Consider adding Rewards Credit Card to your financial plans,Take the next step and learn more about Rewards Credit Card. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,50.36523149558718,8.755613128959753,A,Benefit-Focused,41.60961836662743,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000281,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.4473880746650464,0.0,customer profile supports premium banking services; positive response to previous recommendations,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 3,0.4473880746650464,True,Discover Premium Banking,An option selected with your needs in mind,Explore Premium Banking and discover how it may complement your financial needs.,Explore Premium Banking,Fallback,Explore Premium Banking for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Premium Banking and see how it may complement your existing financial needs.",Explore Premium Banking,Have you explored Premium Banking?,Consider adding Premium Banking to your financial plans,Take the next step and learn more about Premium Banking. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,51.76937866222618,10.042748031712174,A,Benefit-Focused,41.72663063051401,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000282,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.7577973313206848,0.0,customer profile supports premium banking services; strong digital affinity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 2,0.7577973313206848,True,Discover Premium Banking,An option selected with your needs in mind,Explore Premium Banking and discover how it may complement your financial needs.,Explore Premium Banking,Fallback,Explore Premium Banking for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Premium Banking and see how it may complement your existing financial needs.",Explore Premium Banking,Have you explored Premium Banking?,Consider adding Premium Banking to your financial plans,Take the next step and learn more about Premium Banking. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,59.37074017566698,17.01066275236623,A,Benefit-Focused,42.36007742330075,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000283,Premium High-Value,Premium Digital Customer,Low Risk,High Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.8256570573942225,0.0,customer profile supports premium banking services; strong account balance; strong digital affinity,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 2,0.8256570573942225,True,Discover Premium Banking,An option selected with your needs in mind,Explore Premium Banking and discover how it may complement your financial needs.,Explore Premium Banking,Fallback,Explore Premium Banking for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Premium Banking and see how it may complement your existing financial needs.",Explore Premium Banking,Have you explored Premium Banking?,Consider adding Premium Banking to your financial plans,Take the next step and learn more about Premium Banking. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,61.0325021851043,18.53394459435045,A,Benefit-Focused,42.49855759075385,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000284,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4,P008,Premium Banking,0.2597231008066562,0.0,customer profile supports premium banking services,Retention,Strengthen the customer relationship while highlight premium services and exclusive benefits,Priority 4,0.2597231008066562,True,Discover more value with Premium Banking,Benefits designed around your banking needs,Explore Premium Banking and discover an option designed to support your evolving financial needs.,Explore Premium Banking,Fallback,Discover more value with Premium Banking,More value for your banking journey,Explore Premium Banking and discover an option that may complement your evolving financial needs.,Explore Premium Banking,Keep exploring your options with Premium Banking,Consider your next banking opportunity,Take a closer look at Premium Banking and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,87.98745626452758,5.830136758493294,A,Benefit-Focused,82.15731950603428,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000285,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.6990369093962276,0.0,customer profile supports premium banking services; high transaction activity; strong digital affinity,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 3,0.6990369093962276,True,Discover Premium Banking,An option selected with your needs in mind,Explore Premium Banking and discover how it may complement your financial needs.,Explore Premium Banking,Fallback,Explore Premium Banking for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Premium Banking and see how it may complement your existing financial needs.",Explore Premium Banking,Have you explored Premium Banking?,Consider adding Premium Banking to your financial plans,Take the next step and learn more about Premium Banking. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,57.93180367440913,15.69163762621321,A,Benefit-Focused,42.240166048195924,High,2,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000286,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.6948514047184746,0.0,customer profile supports premium banking services; high transaction activity; strong digital affinity,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 2,0.6948514047184746,True,Discover Premium Banking,An option selected with your needs in mind,Explore Premium Banking and discover how it may complement your financial needs.,Explore Premium Banking,Fallback,Explore Premium Banking for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Premium Banking and see how it may complement your existing financial needs.",Explore Premium Banking,Have you explored Premium Banking?,Consider adding Premium Banking to your financial plans,Take the next step and learn more about Premium Banking. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,57.82930823173265,15.597683470426432,A,Benefit-Focused,42.231624761306215,High,2,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000287,Premium High-Value,Premium Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P004,Personal Loan,0.5866580374205086,0.0,financial capacity and transaction activity support borrowing needs; high transaction activity; strong segment fit,Retention,Strengthen the customer relationship while highlight flexible financing and convenience,Priority 3,0.5866580374205086,True,Discover more value with Personal Loan,Benefits designed around your banking needs,Explore Personal Loan and discover an option designed to support your evolving financial needs.,Explore Personal Loan,Fallback,Discover more value with Personal Loan,More value for your banking journey,Explore Personal Loan and discover an option that may complement your evolving financial needs.,Explore Personal Loan,Keep exploring your options with Personal Loan,Consider your next banking opportunity,Take a closer look at Personal Loan and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,95.99350180373236,13.16901183609766,A,Benefit-Focused,82.82448996763469,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000288,Core Active,Core Relationship Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 3,P007,Term Insurance,0.3629933970762685,0.0,customer profile indicates potential protection needs; strong digital affinity,Retention,Strengthen the customer relationship while highlight financial protection and security,Priority 3,0.3629933970762685,True,Discover more value with Term Insurance,Benefits designed around your banking needs,Explore Term Insurance and discover an option designed to support your evolving financial needs.,Explore Term Insurance,Fallback,Discover more value with Term Insurance,More value for your banking journey,Explore Term Insurance and discover an option that may complement your evolving financial needs.,Explore Term Insurance,Keep exploring your options with Term Insurance,Consider your next banking opportunity,Take a closer look at Term Insurance and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,90.51635912007714,8.148297709413718,A,Benefit-Focused,82.36806141066342,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000289,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 3,P007,Term Insurance,0.2527658021896412,0.0,customer profile indicates potential protection needs,Retention,Strengthen the customer relationship while highlight financial protection and security,Priority 3,0.2527658021896412,True,Discover more value with Term Insurance,Benefits designed around your banking needs,Explore Term Insurance and discover an option designed to support your evolving financial needs.,Explore Term Insurance,Fallback,Discover more value with Term Insurance,More value for your banking journey,Explore Term Insurance and discover an option that may complement your evolving financial needs.,Explore Term Insurance,Keep exploring your options with Term Insurance,Consider your next banking opportunity,Take a closer look at Term Insurance and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,87.81708459934376,5.673962732074791,A,Benefit-Focused,82.14312186726897,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000290,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.343659713871306,0.0,spending and transaction patterns support a rewards credit card,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 3,0.343659713871306,True,Discover more value with Rewards Credit Card,Benefits designed around your banking needs,Explore Rewards Credit Card and discover an option designed to support your evolving financial needs.,Explore Rewards Credit Card,Fallback,Discover more value with Rewards Credit Card,More value for your banking journey,Explore Rewards Credit Card and discover an option that may complement your evolving financial needs.,Explore Rewards Credit Card,Keep exploring your options with Rewards Credit Card,Consider your next banking opportunity,Take a closer look at Rewards Credit Card and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,90.04291217132749,7.714304673059874,A,Benefit-Focused,82.32860749826762,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000291,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P007,Term Insurance,0.3729234389938725,0.0,customer profile indicates potential protection needs,Cross-Sell,Introduce a complementary product and highlight financial protection and security,Priority 3,0.3729234389938725,True,Discover Term Insurance,An option selected with your needs in mind,Explore Term Insurance and discover how it may complement your financial needs.,Explore Term Insurance,Fallback,Explore Term Insurance for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Term Insurance and see how it may complement your existing financial needs.",Explore Term Insurance,Have you explored Term Insurance?,Consider adding Term Insurance to your financial plans,Take the next step and learn more about Term Insurance. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,49.94587435761327,8.371202419150336,A,Benefit-Focused,41.574671938462934,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000292,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.5815023247475196,0.0,spending and transaction patterns support a rewards credit card; strong segment fit,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.5815023247475196,True,Discover Rewards Credit Card,An option selected with your needs in mind,Explore Rewards Credit Card and discover how it may complement your financial needs.,Explore Rewards Credit Card,Fallback,Explore Rewards Credit Card for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Rewards Credit Card and see how it may complement your existing financial needs.",Explore Rewards Credit Card,Have you explored Rewards Credit Card?,Consider adding Rewards Credit Card to your financial plans,Take the next step and learn more about Rewards Credit Card. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,55.053594184548196,13.053278927174016,A,Benefit-Focused,42.00031525737418,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000293,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P004,Personal Loan,0.6656008401341488,0.0,financial capacity and transaction activity support borrowing needs; high transaction activity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 2,0.6656008401341488,True,Discover Personal Loan,An option selected with your needs in mind,Explore Personal Loan and discover how it may complement your financial needs.,Explore Personal Loan,Fallback,Explore Personal Loan for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Personal Loan and see how it may complement your existing financial needs.",Explore Personal Loan,Have you explored Personal Loan?,Consider adding Personal Loan to your financial plans,Take the next step and learn more about Personal Loan. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,57.11301478651374,14.941081145642428,A,Benefit-Focused,42.17193364087131,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000294,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P003,Rewards Credit Card,0.6403916162928156,0.0,spending and transaction patterns support a rewards credit card; strong segment fit; positive response to previous recommendations,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 2,0.6403916162928156,True,Discover Rewards Credit Card,An option selected with your needs in mind,Explore Rewards Credit Card and discover how it may complement your financial needs.,Explore Rewards Credit Card,Fallback,Explore Rewards Credit Card for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Rewards Credit Card and see how it may complement your existing financial needs.",Explore Rewards Credit Card,Have you explored Rewards Credit Card?,Consider adding Rewards Credit Card to your financial plans,Take the next step and learn more about Rewards Credit Card. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,56.495686469839825,14.375196855358013,A,Benefit-Focused,42.12048961448181,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000295,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P007,Term Insurance,0.3871309869217228,0.0,customer profile indicates potential protection needs,Cross-Sell,Introduce a complementary product and highlight financial protection and security,Priority 3,0.3871309869217228,True,Discover Term Insurance,An option selected with your needs in mind,Explore Term Insurance and discover how it may complement your financial needs.,Explore Term Insurance,Fallback,Explore Term Insurance for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Term Insurance and see how it may complement your existing financial needs.",Explore Term Insurance,Have you explored Term Insurance?,Consider adding Term Insurance to your financial plans,Take the next step and learn more about Term Insurance. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,50.29379152085347,8.690126485453847,A,Benefit-Focused,41.60366503539962,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000296,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P003,Rewards Credit Card,0.8664568264217462,0.0,spending and transaction patterns support a rewards credit card; strong income profile; high transaction activity,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 2,0.8664568264217462,True,Discover Rewards Credit Card,An option selected with your needs in mind,Explore Rewards Credit Card and discover how it may complement your financial needs.,Explore Rewards Credit Card,Fallback,Explore Rewards Credit Card for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Rewards Credit Card and see how it may complement your existing financial needs.",Explore Rewards Credit Card,Have you explored Rewards Credit Card?,Consider adding Rewards Credit Card to your financial plans,Take the next step and learn more about Rewards Credit Card. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,62.031614767584884,19.44979779495765,A,Benefit-Focused,42.58181697262724,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000297,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P008,Premium Banking,0.6865122233334713,0.0,customer profile supports premium banking services; high transaction activity; strong digital affinity,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 2,0.6865122233334713,True,Discover Premium Banking,An option selected with your needs in mind,Explore Premium Banking and discover how it may complement your financial needs.,Explore Premium Banking,Fallback,Explore Premium Banking for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Premium Banking and see how it may complement your existing financial needs.",Explore Premium Banking,Have you explored Premium Banking?,Consider adding Premium Banking to your financial plans,Take the next step and learn more about Premium Banking. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,57.6250967558362,15.410489617521359,A,Benefit-Focused,42.21460713831485,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000298,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 3,P007,Term Insurance,0.2224686026940347,0.0,customer profile indicates potential protection needs,Retention,Strengthen the customer relationship while highlight financial protection and security,Priority 3,0.2224686026940347,True,Discover more value with Term Insurance,Benefits designed around your banking needs,Explore Term Insurance and discover an option designed to support your evolving financial needs.,Explore Term Insurance,Fallback,Discover more value with Term Insurance,More value for your banking journey,Explore Term Insurance and discover an option that may complement your evolving financial needs.,Explore Term Insurance,Keep exploring your options with Term Insurance,Consider your next banking opportunity,Take a closer look at Term Insurance and consider whether it could be a suitable addition to your financial plans.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,87.07516095733578,4.993866060234145,A,Benefit-Focused,82.08129489710164,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000299,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P004,Personal Loan,0.43147568899165,0.0,financial capacity and transaction activity support borrowing needs,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 3,0.43147568899165,True,Discover Personal Loan,An option selected with your needs in mind,Explore Personal Loan and discover how it may complement your financial needs.,Explore Personal Loan,Fallback,Explore Personal Loan for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Personal Loan and see how it may complement your existing financial needs.",Explore Personal Loan,Have you explored Personal Loan?,Consider adding Personal Loan to your financial plans,Take the next step and learn more about Personal Loan. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,51.37971310473617,9.68555460401299,A,Benefit-Focused,41.69415850072318,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000300,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4117094076755058,0.0,spending and transaction patterns support a rewards credit card,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.4117094076755058,True,Discover Rewards Credit Card,An option selected with your needs in mind,Explore Rewards Credit Card and discover how it may complement your financial needs.,Explore Rewards Credit Card,Fallback,Explore Rewards Credit Card for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Rewards Credit Card and see how it may complement your existing financial needs.",Explore Rewards Credit Card,Have you explored Rewards Credit Card?,Consider adding Rewards Credit Card to your financial plans,Take the next step and learn more about Rewards Credit Card. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,50.89567261032827,9.241850817472418,A,Benefit-Focused,41.65382179285585,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
C000301,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,P003,Rewards Credit Card,0.4016993629667089,0.0,spending and transaction patterns support a rewards credit card,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 2,0.4016993629667089,True,Discover Rewards Credit Card,An option selected with your needs in mind,Explore Rewards Credit Card and discover how it may complement your financial needs.,Explore Rewards Credit Card,Fallback,Explore Rewards Credit Card for your financial needs,Discover another option for your financial journey,"Based on your banking relationship, explore Rewards Credit Card and see how it may complement your existing financial needs.",Explore Rewards Credit Card,Have you explored Rewards Credit Card?,Consider adding Rewards Credit Card to your financial plans,Take the next step and learn more about Rewards Credit Card. Review the available information to see whether it fits your financial needs.,Learn More,Benefit-Focused,Action-Focused,A/B,Benefit-Focused,Action-Focused,50.65054471234911,9.017150244324856,A,Benefit-Focused,41.63339446802425,High,3,Model-Based A/B Evaluation,Estimated model-based performance; not based on actual customer engagement data.
